Date,Total-Score,E-Score,S-Score,G-Score,Symbol
2014-12-01,56.0,61.0,50.0,58.0,ADM
2015-01-01,56.0,61.0,50.0,58.0,ADM
2015-02-01,56.0,61.0,50.0,58.0,ADM
2015-03-01,56.0,63.0,50.0,58.0,ADM
2015-04-01,56.0,63.0,50.0,58.0,ADM
2015-05-01,58.0,64.0,53.0,58.0,ADM
2015-06-01,58.0,64.0,53.0,58.0,ADM
2015-07-01,58.0,64.0,53.0,58.0,ADM
2015-08-01,58.0,64.0,53.0,58.0,ADM
2015-09-01,58.0,64.0,53.0,58.0,ADM
2015-10-01,58.0,64.0,53.0,58.0,ADM
2015-11-01,58.0,64.0,53.0,58.0,ADM
2015-12-01,59.0,64.0,51.0,63.0,ADM
2016-01-01,58.57,63.94,50.86,63.41,ADM
2016-02-01,58.57,63.94,50.86,63.41,ADM
2016-03-01,58.57,63.94,50.86,63.41,ADM
2016-04-01,57.15,63.92,47.29,63.42,ADM
2016-05-01,57.15,63.92,47.29,63.42,ADM
2016-06-01,57.15,63.92,47.29,63.42,ADM
2016-07-01,57.15,63.92,47.29,63.42,ADM
2016-08-01,55.75,59.93,47.29,63.42,ADM
2016-09-01,55.06,57.97,47.29,63.42,ADM
2016-10-01,55.06,57.97,47.29,63.42,ADM
2016-11-01,55.06,57.97,47.29,63.42,ADM
2016-12-01,55.06,57.97,47.29,63.42,ADM
2017-01-01,55.96,57.52,46.08,69.57,ADM
2017-02-01,55.96,57.52,46.08,69.57,ADM
2017-03-01,57.08,57.52,48.9,69.57,ADM
2017-04-01,57.08,57.52,48.9,69.57,ADM
2017-05-01,57.08,57.52,48.9,69.57,ADM
2017-06-01,57.08,57.52,48.9,69.57,ADM
2017-07-01,57.08,57.52,48.9,69.57,ADM
2017-08-01,57.94,59.96,50.63,66.8,ADM
2017-09-01,57.94,59.96,50.63,66.8,ADM
2017-10-01,57.34,59.35,52.02,63.03,ADM
2017-11-01,57.34,59.35,52.02,63.03,ADM
2017-12-01,57.34,59.35,52.02,63.03,ADM
2018-01-01,58.04,60.26,52.02,64.58,ADM
2018-02-01,58.04,60.26,52.02,64.58,ADM
2018-03-01,58.04,60.26,52.02,64.58,ADM
2018-04-01,58.04,60.26,52.02,64.58,ADM
2018-05-01,58.04,60.26,52.02,64.58,ADM
2018-06-01,58.04,60.26,52.02,64.58,ADM
2018-07-01,57.14,59.65,49.26,66.24,ADM
2018-08-01,57.14,59.65,49.26,66.24,ADM
2018-09-01,57.14,59.65,49.26,66.24,ADM
2018-10-01,57.14,59.65,49.26,66.24,ADM
2018-11-01,56.92,59.65,49.26,65.36,ADM
2018-12-01,57.99,62.7,49.26,65.36,ADM
2019-01-01,57.99,62.7,49.26,65.36,ADM
2019-02-01,57.14,62.7,49.26,61.96,ADM
2019-03-01,56.24,60.12,49.26,61.96,ADM
2019-04-01,56.24,60.12,49.26,61.96,ADM
2019-05-01,56.77,61.65,49.26,61.96,ADM
2019-06-01,56.2,61.65,47.84,61.96,ADM
2019-07-01,56.2,61.65,47.84,61.96,ADM
2019-08-01,58.73,64.08,52.04,61.96,ADM
2019-09-01,58.73,64.08,52.04,61.96,ADM
2019-10-01,58.73,64.08,52.04,61.96,ADM
2019-11-01,58.87,64.08,52.04,62.51,ADM
2019-12-01,58.29,62.64,51.07,63.73,ADM
2020-01-01,35.39,15.92,13.59,5.88,ADM
2020-02-01,35.39,15.92,13.59,5.88,ADM
2020-03-01,35.39,15.92,13.59,5.88,ADM
2020-04-01,,,,,ADM
2020-05-01,,,,,ADM
2020-06-01,,,,,ADM
2020-07-01,34.24,15.78,13.37,5.08,ADM
2020-08-01,34.13,15.91,13.45,4.77,ADM
2020-09-01,,,,,ADM
2020-10-01,34.16,15.91,13.45,4.8,ADM
2020-11-01,,,,,ADM
2020-12-01,,,,,ADM
2021-01-01,34.16,15.91,13.45,4.8,ADM
2021-02-01,34.16,15.91,13.45,4.8,ADM
2021-03-01,34.23,15.91,13.51,4.8,ADM
2021-04-01,,,,,ADM
2021-05-01,34.23,15.91,13.51,4.8,ADM
2021-06-01,,,,,ADM
2021-07-01,,,,,ADM
2021-08-01,,,,,ADM
2021-09-01,34.48,15.91,13.51,5.06,ADM
2021-10-01,,,,,ADM
2021-11-01,,,,,ADM
2021-12-01,,,,,ADM
2022-01-01,,,,,ADM
2022-02-01,36.42,18.23,13.16,5.04,ADM
2022-03-01,,,,,ADM
2022-04-01,,,,,ADM
2022-05-01,36.4,18.23,13.16,5.01,ADM
2022-06-01,,,,,ADM
2022-07-01,,,,,ADM
2022-08-01,36.4,18.23,13.16,5.01,ADM
2014-09-01,70.0,75.0,71.0,63.0,ADBE
2014-10-01,70.0,75.0,71.0,63.0,ADBE
2014-11-01,70.0,75.0,71.0,63.0,ADBE
2014-12-01,70.0,75.0,71.0,63.0,ADBE
2015-01-01,70.0,75.0,71.0,63.0,ADBE
2015-02-01,70.0,75.0,71.0,63.0,ADBE
2015-03-01,67.0,69.0,68.0,63.0,ADBE
2015-04-01,66.0,69.0,66.0,63.0,ADBE
2015-05-01,66.0,69.0,66.0,63.0,ADBE
2015-06-01,66.0,69.0,66.0,63.0,ADBE
2015-07-01,66.0,69.0,66.0,63.0,ADBE
2015-08-01,66.0,69.0,66.0,63.0,ADBE
2015-09-01,66.0,69.0,66.0,63.0,ADBE
2015-10-01,66.0,69.0,66.0,63.0,ADBE
2015-11-01,66.0,69.0,66.0,63.0,ADBE
2015-12-01,76.0,82.0,75.0,70.0,ADBE
2016-01-01,75.96,81.66,75.3,70.29,ADBE
2016-02-01,75.96,81.66,75.3,70.29,ADBE
2016-03-01,75.96,81.66,75.3,70.29,ADBE
2016-04-01,73.4,81.67,69.62,70.29,ADBE
2016-05-01,73.4,81.67,69.62,70.29,ADBE
2016-06-01,73.4,81.67,69.62,70.29,ADBE
2016-07-01,73.02,81.67,69.62,68.79,ADBE
2016-08-01,73.02,81.67,69.62,68.79,ADBE
2016-09-01,73.02,81.67,69.62,68.79,ADBE
2016-10-01,73.02,81.67,69.62,68.79,ADBE
2016-11-01,73.02,81.67,69.62,68.79,ADBE
2016-12-01,73.02,81.67,69.62,68.79,ADBE
2017-01-01,73.25,81.67,70.11,68.79,ADBE
2017-02-01,73.25,81.67,70.11,68.79,ADBE
2017-03-01,73.25,81.67,70.11,68.79,ADBE
2017-04-01,73.25,81.67,70.11,68.79,ADBE
2017-05-01,73.5,82.5,70.11,68.79,ADBE
2017-06-01,73.5,82.5,70.11,68.79,ADBE
2017-07-01,73.5,82.5,70.11,68.79,ADBE
2017-08-01,67.68,75.67,61.74,68.79,ADBE
2017-09-01,67.68,75.67,61.74,68.79,ADBE
2017-10-01,68.67,74.83,66.06,65.99,ADBE
2017-11-01,68.67,74.83,66.06,65.99,ADBE
2017-12-01,68.67,74.83,66.06,65.99,ADBE
2018-01-01,68.67,74.83,66.06,65.99,ADBE
2018-02-01,68.67,74.83,66.06,65.99,ADBE
2018-03-01,68.67,74.83,66.06,65.99,ADBE
2018-04-01,68.67,74.83,66.06,65.99,ADBE
2018-05-01,68.67,74.83,66.06,65.99,ADBE
2018-06-01,68.67,74.83,66.06,65.99,ADBE
2018-07-01,68.67,74.83,66.06,65.99,ADBE
2018-08-01,68.67,74.83,66.06,65.99,ADBE
2018-09-01,68.67,74.83,66.06,65.99,ADBE
2018-10-01,68.17,73.17,66.06,65.99,ADBE
2018-11-01,68.07,73.17,66.06,65.59,ADBE
2018-12-01,68.25,73.17,66.06,66.29,ADBE
2019-01-01,68.25,73.17,66.06,66.29,ADBE
2019-02-01,68.25,73.17,66.06,66.29,ADBE
2019-03-01,67.03,74.83,61.97,66.79,ADBE
2019-04-01,67.03,74.83,61.97,66.79,ADBE
2019-05-01,67.03,74.83,61.97,66.79,ADBE
2019-06-01,67.03,74.83,61.97,66.79,ADBE
2019-07-01,67.03,74.83,61.97,66.79,ADBE
2019-08-01,69.43,80.33,61.97,69.79,ADBE
2019-09-01,69.43,80.33,61.97,69.79,ADBE
2019-10-01,69.43,80.33,61.97,69.79,ADBE
2019-11-01,69.41,80.33,61.97,69.69,ADBE
2019-12-01,13.44,0.45,8.08,4.92,ADBE
2020-01-01,13.59,0.45,8.08,5.07,ADBE
2020-02-01,13.59,0.45,8.08,5.07,ADBE
2020-03-01,13.59,0.45,8.08,5.07,ADBE
2020-04-01,,,,,ADBE
2020-05-01,,,,,ADBE
2020-06-01,,,,,ADBE
2020-07-01,13.59,0.45,8.08,5.07,ADBE
2020-08-01,13.59,0.45,8.08,5.07,ADBE
2020-09-01,,,,,ADBE
2020-10-01,13.32,0.45,7.93,4.94,ADBE
2020-11-01,,,,,ADBE
2020-12-01,,,,,ADBE
2021-01-01,10.98,0.48,5.65,4.84,ADBE
2021-02-01,10.88,0.48,5.65,4.74,ADBE
2021-03-01,10.88,0.48,5.65,4.74,ADBE
2021-04-01,,,,,ADBE
2021-05-01,10.88,0.48,5.65,4.74,ADBE
2021-06-01,,,,,ADBE
2021-07-01,,,,,ADBE
2021-08-01,,,,,ADBE
2021-09-01,10.78,0.48,5.65,4.64,ADBE
2021-10-01,,,,,ADBE
2021-11-01,,,,,ADBE
2021-12-01,,,,,ADBE
2022-01-01,,,,,ADBE
2022-02-01,10.78,0.48,5.65,4.64,ADBE
2022-03-01,,,,,ADBE
2022-04-01,,,,,ADBE
2022-05-01,12.46,1.89,5.93,4.64,ADBE
2022-06-01,,,,,ADBE
2022-07-01,,,,,ADBE
2022-08-01,12.46,1.89,5.93,4.64,ADBE
2014-09-01,56.0,52.0,54.0,64.0,ADP
2014-10-01,56.0,52.0,54.0,64.0,ADP
2014-11-01,56.0,52.0,54.0,64.0,ADP
2014-12-01,56.0,52.0,54.0,64.0,ADP
2015-01-01,56.0,52.0,54.0,64.0,ADP
2015-02-01,56.0,52.0,54.0,64.0,ADP
2015-03-01,57.0,55.0,54.0,64.0,ADP
2015-04-01,57.0,55.0,54.0,64.0,ADP
2015-05-01,57.0,55.0,54.0,64.0,ADP
2015-06-01,57.0,55.0,54.0,64.0,ADP
2015-07-01,57.0,55.0,54.0,64.0,ADP
2015-08-01,56.0,56.0,51.0,64.0,ADP
2015-09-01,56.0,56.0,51.0,64.0,ADP
2015-10-01,56.0,56.0,51.0,64.0,ADP
2015-11-01,56.0,56.0,51.0,64.0,ADP
2015-12-01,56.0,56.0,51.0,64.0,ADP
2016-01-01,55.88,56.16,51.11,64.15,ADP
2016-02-01,55.88,56.16,51.11,64.15,ADP
2016-03-01,55.88,56.16,51.11,64.15,ADP
2016-04-01,54.26,56.17,47.5,64.15,ADP
2016-05-01,54.26,56.17,47.5,64.15,ADP
2016-06-01,53.76,54.5,47.5,64.15,ADP
2016-07-01,52.51,50.33,47.5,64.15,ADP
2016-08-01,52.01,50.33,45.69,65.4,ADP
2016-09-01,52.01,50.33,45.69,65.4,ADP
2016-10-01,52.01,50.33,45.69,65.4,ADP
2016-11-01,52.01,50.33,45.69,65.4,ADP
2016-12-01,52.01,50.33,45.69,65.4,ADP
2017-01-01,50.3,50.33,41.88,65.4,ADP
2017-02-01,50.3,50.33,41.88,65.4,ADP
2017-03-01,50.3,50.33,41.88,65.4,ADP
2017-04-01,50.3,50.33,41.88,65.4,ADP
2017-05-01,50.3,50.33,41.88,65.4,ADP
2017-06-01,50.3,50.33,41.88,65.4,ADP
2017-07-01,50.3,50.33,41.88,65.4,ADP
2017-08-01,50.3,50.33,41.88,65.4,ADP
2017-09-01,52.97,56.83,43.58,65.23,ADP
2017-10-01,53.95,57.67,47.71,60.73,ADP
2017-11-01,53.95,57.67,47.71,60.73,ADP
2017-12-01,53.95,57.67,47.71,60.73,ADP
2018-01-01,53.95,57.67,47.71,60.73,ADP
2018-02-01,53.95,57.67,47.71,60.73,ADP
2018-03-01,53.95,57.67,47.71,60.73,ADP
2018-04-01,53.95,57.67,47.71,60.73,ADP
2018-05-01,53.95,57.67,47.71,60.73,ADP
2018-06-01,53.95,57.67,47.71,60.73,ADP
2018-07-01,53.95,57.67,47.71,60.73,ADP
2018-08-01,53.95,57.67,47.71,60.73,ADP
2018-09-01,53.95,57.67,47.71,60.73,ADP
2018-10-01,54.93,61.83,47.71,59.63,ADP
2018-11-01,54.93,61.83,47.71,59.63,ADP
2018-12-01,54.93,61.83,47.71,59.63,ADP
2019-01-01,54.93,61.83,47.71,59.63,ADP
2019-02-01,57.77,63.17,51.57,62.43,ADP
2019-03-01,57.7,63.17,51.42,62.43,ADP
2019-04-01,57.7,63.17,51.42,62.43,ADP
2019-05-01,57.7,63.17,51.42,62.43,ADP
2019-06-01,57.7,63.17,51.42,62.43,ADP
2019-07-01,57.7,63.17,51.42,62.43,ADP
2019-08-01,57.7,63.17,51.42,62.43,ADP
2019-09-01,57.7,63.17,51.42,62.43,ADP
2019-10-01,57.85,63.17,51.42,63.03,ADP
2019-11-01,56.75,59.5,51.42,63.03,ADP
2019-12-01,14.81,0.07,8.3,6.44,ADP
2020-01-01,14.81,0.07,8.3,6.44,ADP
2020-02-01,14.81,0.07,8.3,6.44,ADP
2020-03-01,14.52,0.07,8.3,6.15,ADP
2020-04-01,,,,,ADP
2020-05-01,,,,,ADP
2020-06-01,,,,,ADP
2020-07-01,12.4,0.07,6.67,5.66,ADP
2020-08-01,12.4,0.07,6.67,5.66,ADP
2020-09-01,,,,,ADP
2020-10-01,12.82,0.07,7.07,5.68,ADP
2020-11-01,,,,,ADP
2020-12-01,,,,,ADP
2021-01-01,12.82,0.07,7.07,5.68,ADP
2021-02-01,12.82,0.07,7.07,5.68,ADP
2021-03-01,12.58,0.07,7.07,5.44,ADP
2021-04-01,,,,,ADP
2021-05-01,12.58,0.07,7.07,5.44,ADP
2021-06-01,,,,,ADP
2021-07-01,,,,,ADP
2021-08-01,,,,,ADP
2021-09-01,13.68,1.07,7.18,5.44,ADP
2021-10-01,,,,,ADP
2021-11-01,,,,,ADP
2021-12-01,,,,,ADP
2022-01-01,,,,,ADP
2022-02-01,14.18,1.07,7.18,5.94,ADP
2022-03-01,,,,,ADP
2022-04-01,,,,,ADP
2022-05-01,13.97,1.07,6.96,5.94,ADP
2022-06-01,,,,,ADP
2022-07-01,,,,,ADP
2022-08-01,13.97,1.07,6.96,5.94,ADP
2014-09-01,48.0,41.0,45.0,62.0,AAP
2014-10-01,48.0,41.0,45.0,62.0,AAP
2014-11-01,48.0,41.0,45.0,62.0,AAP
2014-12-01,47.0,41.0,46.0,59.0,AAP
2015-01-01,47.0,41.0,46.0,59.0,AAP
2015-02-01,47.0,41.0,46.0,59.0,AAP
2015-03-01,48.0,41.0,46.0,59.0,AAP
2015-04-01,48.0,41.0,46.0,59.0,AAP
2015-05-01,48.0,41.0,46.0,59.0,AAP
2015-06-01,48.0,41.0,46.0,59.0,AAP
2015-07-01,48.0,41.0,46.0,59.0,AAP
2015-08-01,48.0,41.0,46.0,59.0,AAP
2015-09-01,48.0,41.0,46.0,59.0,AAP
2015-10-01,48.0,41.0,46.0,58.0,AAP
2015-11-01,48.0,41.0,46.0,58.0,AAP
2015-12-01,50.0,45.0,46.0,63.0,AAP
2016-01-01,50.15,44.92,46.43,63.4,AAP
2016-02-01,49.75,44.92,45.43,63.4,AAP
2016-03-01,49.75,44.92,45.43,63.4,AAP
2016-04-01,47.54,44.21,40.54,63.4,AAP
2016-05-01,47.54,44.21,40.54,63.4,AAP
2016-06-01,47.54,44.21,40.54,63.4,AAP
2016-07-01,47.54,44.21,40.54,63.4,AAP
2016-08-01,47.54,44.21,40.54,63.4,AAP
2016-09-01,47.54,44.21,40.54,63.4,AAP
2016-10-01,47.54,44.21,40.54,63.4,AAP
2016-11-01,47.54,44.21,40.54,63.4,AAP
2016-12-01,47.54,44.21,40.54,63.4,AAP
2017-01-01,47.04,44.93,40.54,60.4,AAP
2017-02-01,47.04,44.93,40.54,60.4,AAP
2017-03-01,47.04,44.93,40.54,60.4,AAP
2017-04-01,47.04,44.93,40.54,60.4,AAP
2017-05-01,47.04,44.93,40.54,60.4,AAP
2017-06-01,47.04,44.93,40.54,60.4,AAP
2017-07-01,47.04,44.93,40.54,60.4,AAP
2017-08-01,47.04,44.93,40.54,60.4,AAP
2017-09-01,47.04,44.93,40.54,60.4,AAP
2017-10-01,47.42,45.64,42.37,58.0,AAP
2017-11-01,47.36,45.64,42.22,58.0,AAP
2017-12-01,47.36,45.64,42.22,58.0,AAP
2018-01-01,49.33,51.36,42.15,58.0,AAP
2018-02-01,49.33,51.36,42.15,58.0,AAP
2018-03-01,49.33,51.36,42.15,58.0,AAP
2018-04-01,49.33,51.36,42.15,58.0,AAP
2018-05-01,49.33,51.36,42.15,58.0,AAP
2018-06-01,49.33,51.36,42.15,58.0,AAP
2018-07-01,49.33,51.36,42.15,58.0,AAP
2018-08-01,49.33,51.36,42.15,58.0,AAP
2018-09-01,49.33,51.36,42.15,58.0,AAP
2018-10-01,47.37,40.93,43.87,62.0,AAP
2018-11-01,47.37,40.93,43.87,62.0,AAP
2018-12-01,47.37,40.93,43.87,62.0,AAP
2019-01-01,46.42,40.93,41.49,62.0,AAP
2019-02-01,46.42,40.93,41.49,62.0,AAP
2019-03-01,46.42,40.93,41.49,62.0,AAP
2019-04-01,46.42,40.93,41.49,62.0,AAP
2019-05-01,46.42,40.93,41.49,62.0,AAP
2019-06-01,46.42,40.93,41.49,62.0,AAP
2019-07-01,46.42,40.93,41.49,62.0,AAP
2019-08-01,46.42,40.93,41.49,62.0,AAP
2019-09-01,46.42,40.93,41.49,62.0,AAP
2019-10-01,46.42,40.93,41.49,62.0,AAP
2019-11-01,46.47,40.93,41.49,62.2,AAP
2019-12-01,44.92,38.03,40.59,61.5,AAP
2020-01-01,13.38,0.14,9.09,4.15,AAP
2020-02-01,12.91,0.14,9.09,3.68,AAP
2020-03-01,12.91,0.14,9.09,3.68,AAP
2020-04-01,,,,,AAP
2020-05-01,,,,,AAP
2020-06-01,,,,,AAP
2020-07-01,12.38,0.1,8.67,3.61,AAP
2020-08-01,12.38,0.1,8.67,3.61,AAP
2020-09-01,,,,,AAP
2020-10-01,12.4,0.1,8.67,3.63,AAP
2020-11-01,,,,,AAP
2020-12-01,,,,,AAP
2021-01-01,12.4,0.1,8.67,3.63,AAP
2021-02-01,12.1,0.1,8.67,3.33,AAP
2021-03-01,12.1,0.1,8.67,3.33,AAP
2021-04-01,,,,,AAP
2021-05-01,12.1,0.1,8.67,3.33,AAP
2021-06-01,,,,,AAP
2021-07-01,,,,,AAP
2021-08-01,,,,,AAP
2021-09-01,12.58,0.1,9.14,3.33,AAP
2021-10-01,,,,,AAP
2021-11-01,,,,,AAP
2021-12-01,,,,,AAP
2022-01-01,,,,,AAP
2022-02-01,12.97,0.1,9.17,3.7,AAP
2022-03-01,,,,,AAP
2022-04-01,,,,,AAP
2022-05-01,12.97,0.1,9.17,3.7,AAP
2022-06-01,,,,,AAP
2022-07-01,,,,,AAP
2022-08-01,12.97,0.1,9.17,3.7,AAP
2022-09-01,,,,,AAP
2022-10-01,,,,,AAP
2022-11-01,,,,,AAP
2022-12-01,,,,,AAP
2023-01-01,11.52,0.11,8.29,3.11,AAP
2014-09-01,54.0,47.0,57.0,65.0,AES
2014-10-01,53.0,47.0,57.0,65.0,AES
2014-11-01,54.0,47.0,57.0,65.0,AES
2014-12-01,54.0,47.0,57.0,65.0,AES
2015-01-01,64.0,54.0,67.0,77.0,AES
2015-02-01,64.0,54.0,67.0,77.0,AES
2015-03-01,64.0,56.0,67.0,77.0,AES
2015-04-01,64.0,56.0,67.0,77.0,AES
2015-05-01,64.0,56.0,67.0,77.0,AES
2015-06-01,64.0,56.0,67.0,77.0,AES
2015-07-01,64.0,56.0,67.0,77.0,AES
2015-08-01,64.0,56.0,67.0,77.0,AES
2015-09-01,64.0,56.0,67.0,77.0,AES
2015-10-01,64.0,56.0,67.0,77.0,AES
2015-11-01,64.0,56.0,67.0,77.0,AES
2015-12-01,64.0,56.0,67.0,77.0,AES
2016-01-01,64.27,55.81,66.64,76.65,AES
2016-02-01,71.5,63.77,75.47,80.65,AES
2016-03-01,69.36,59.01,75.47,80.65,AES
2016-04-01,69.69,60.12,75.74,79.65,AES
2016-05-01,69.69,60.12,75.74,79.65,AES
2016-06-01,69.96,60.72,75.74,79.65,AES
2016-07-01,69.96,60.72,75.74,79.65,AES
2016-08-01,69.92,60.72,75.61,79.65,AES
2016-09-01,69.08,60.72,72.95,79.49,AES
2016-10-01,69.08,60.72,72.95,79.49,AES
2016-11-01,69.08,60.72,72.95,79.49,AES
2016-12-01,69.08,60.72,72.95,79.49,AES
2017-01-01,68.01,58.34,72.95,79.49,AES
2017-02-01,68.01,58.34,72.95,79.49,AES
2017-03-01,68.01,58.34,72.95,79.49,AES
2017-04-01,66.38,56.4,76.44,72.29,AES
2017-05-01,66.92,57.59,76.44,72.29,AES
2017-06-01,66.92,57.59,76.44,72.29,AES
2017-07-01,66.92,57.59,76.44,72.29,AES
2017-08-01,66.06,57.59,73.59,72.29,AES
2017-09-01,66.06,57.59,73.59,72.29,AES
2017-10-01,64.99,56.47,73.42,70.19,AES
2017-11-01,64.99,56.47,73.42,70.19,AES
2017-12-01,64.99,56.47,73.42,70.19,AES
2018-01-01,64.99,56.47,73.42,70.19,AES
2018-02-01,64.99,56.47,73.42,70.19,AES
2018-03-01,64.99,56.47,73.42,70.19,AES
2018-04-01,64.02,54.37,73.34,70.19,AES
2018-05-01,64.02,54.37,73.34,70.19,AES
2018-06-01,64.02,54.37,73.34,70.19,AES
2018-07-01,64.02,54.37,73.34,70.19,AES
2018-08-01,64.02,54.37,73.34,70.19,AES
2018-09-01,64.02,54.37,73.34,70.19,AES
2018-10-01,63.87,54.37,73.34,69.59,AES
2018-11-01,63.97,54.37,73.34,69.99,AES
2018-12-01,63.97,54.37,73.34,69.99,AES
2019-01-01,63.97,54.37,73.34,69.99,AES
2019-02-01,63.97,54.37,73.34,69.99,AES
2019-03-01,64.11,54.69,73.34,69.99,AES
2019-04-01,64.11,54.69,73.34,69.99,AES
2019-05-01,64.11,54.69,73.34,69.99,AES
2019-06-01,64.11,54.69,73.34,69.99,AES
2019-07-01,64.15,54.69,73.34,70.15,AES
2019-08-01,64.15,54.69,73.34,70.15,AES
2019-09-01,66.35,56.49,76.72,71.65,AES
2019-10-01,66.39,56.49,76.85,71.65,AES
2019-11-01,66.14,56.49,76.85,70.65,AES
2019-12-01,65.24,55.06,76.85,69.65,AES
2020-01-01,33.69,19.19,8.56,5.94,AES
2020-02-01,33.69,19.19,8.56,5.94,AES
2020-03-01,33.69,19.19,8.56,5.94,AES
2020-04-01,,,,,AES
2020-05-01,,,,,AES
2020-06-01,,,,,AES
2020-07-01,33.15,18.83,8.56,5.77,AES
2020-08-01,33.15,18.83,8.56,5.77,AES
2020-09-01,,,,,AES
2020-10-01,33.17,18.83,8.56,5.79,AES
2020-11-01,,,,,AES
2020-12-01,,,,,AES
2021-01-01,33.43,18.83,8.82,5.79,AES
2021-02-01,33.43,18.83,8.82,5.79,AES
2021-03-01,34.97,20.82,8.31,5.84,AES
2021-04-01,,,,,AES
2021-05-01,34.94,20.79,8.31,5.84,AES
2021-06-01,,,,,AES
2021-07-01,,,,,AES
2021-08-01,,,,,AES
2021-09-01,35.05,20.79,8.31,5.95,AES
2021-10-01,,,,,AES
2021-11-01,,,,,AES
2021-12-01,,,,,AES
2022-01-01,,,,,AES
2022-02-01,35.05,20.79,8.31,5.95,AES
2022-03-01,,,,,AES
2022-04-01,,,,,AES
2022-05-01,34.16,16.48,11.2,6.48,AES
2022-06-01,,,,,AES
2022-07-01,,,,,AES
2022-08-01,34.15,16.48,11.2,6.47,AES
2022-09-01,,,,,AES
2022-10-01,,,,,AES
2022-11-01,,,,,AES
2022-12-01,,,,,AES
2023-01-01,34.15,16.48,11.2,6.47,AES
2014-09-01,57.0,51.0,65.0,54.0,AFL
2014-10-01,57.0,51.0,65.0,54.0,AFL
2014-11-01,57.0,51.0,65.0,54.0,AFL
2014-12-01,56.0,51.0,63.0,53.0,AFL
2015-01-01,56.0,51.0,63.0,53.0,AFL
2015-02-01,56.0,51.0,63.0,53.0,AFL
2015-03-01,56.0,50.0,63.0,53.0,AFL
2015-04-01,56.0,50.0,63.0,53.0,AFL
2015-05-01,56.0,50.0,63.0,53.0,AFL
2015-06-01,56.0,50.0,63.0,53.0,AFL
2015-07-01,56.0,50.0,63.0,53.0,AFL
2015-08-01,56.0,50.0,63.0,53.0,AFL
2015-09-01,56.0,50.0,63.0,53.0,AFL
2015-10-01,56.0,50.0,63.0,53.0,AFL
2015-11-01,56.0,50.0,63.0,53.0,AFL
2015-12-01,56.0,50.0,63.0,53.0,AFL
2016-01-01,57.68,47.58,69.7,54.32,AFL
2016-02-01,57.68,47.58,69.7,54.32,AFL
2016-03-01,57.68,47.58,69.7,54.32,AFL
2016-04-01,56.83,47.58,65.84,56.55,AFL
2016-05-01,56.83,47.58,65.84,56.55,AFL
2016-06-01,56.83,47.58,65.84,56.55,AFL
2016-07-01,56.7,47.17,65.84,56.55,AFL
2016-08-01,56.7,47.17,65.84,56.55,AFL
2016-09-01,56.7,47.17,65.84,56.55,AFL
2016-10-01,56.7,47.17,65.84,56.55,AFL
2016-11-01,56.7,47.17,65.84,56.55,AFL
2016-12-01,56.7,47.17,65.84,56.55,AFL
2017-01-01,56.7,47.17,65.84,56.55,AFL
2017-02-01,56.7,47.17,65.84,56.55,AFL
2017-03-01,56.7,47.17,65.84,56.55,AFL
2017-04-01,56.7,47.17,65.84,56.55,AFL
2017-05-01,57.41,49.92,65.84,56.23,AFL
2017-06-01,57.41,49.92,65.84,56.23,AFL
2017-07-01,57.41,49.92,65.84,56.23,AFL
2017-08-01,57.41,49.92,65.84,56.23,AFL
2017-09-01,57.41,49.92,65.84,56.23,AFL
2017-10-01,57.74,50.25,67.16,55.72,AFL
2017-11-01,57.74,50.25,67.16,55.72,AFL
2017-12-01,57.74,50.25,67.16,55.72,AFL
2018-01-01,57.74,50.25,67.16,55.72,AFL
2018-02-01,56.12,50.25,67.1,51.52,AFL
2018-03-01,56.12,50.25,67.1,51.52,AFL
2018-04-01,56.12,50.25,67.1,51.52,AFL
2018-05-01,56.12,50.25,67.1,51.52,AFL
2018-06-01,56.12,50.25,67.1,51.52,AFL
2018-07-01,56.12,50.25,67.1,51.52,AFL
2018-08-01,56.12,50.25,67.1,51.52,AFL
2018-09-01,56.12,50.25,67.1,51.52,AFL
2018-10-01,56.25,50.67,67.1,51.52,AFL
2018-11-01,53.47,48.42,65.44,47.39,AFL
2018-12-01,53.69,48.42,65.44,47.97,AFL
2019-01-01,53.69,48.42,65.44,47.97,AFL
2019-02-01,53.69,48.42,65.44,47.97,AFL
2019-03-01,53.69,48.42,65.44,47.97,AFL
2019-04-01,53.69,48.42,65.44,47.97,AFL
2019-05-01,53.69,48.42,65.44,47.97,AFL
2019-06-01,53.69,48.42,65.44,47.97,AFL
2019-07-01,53.69,48.42,65.44,47.97,AFL
2019-08-01,53.69,48.42,65.44,47.97,AFL
2019-09-01,53.69,48.42,65.44,47.97,AFL
2019-10-01,53.69,48.42,65.44,47.97,AFL
2019-11-01,53.89,48.42,65.44,48.48,AFL
2019-12-01,53.37,47.52,65.44,47.82,AFL
2020-01-01,24.38,2.02,8.76,13.59,AFL
2020-02-01,24.38,2.02,8.76,13.59,AFL
2020-03-01,23.62,2.06,7.97,13.59,AFL
2020-04-01,,,,,AFL
2020-05-01,,,,,AFL
2020-06-01,,,,,AFL
2020-07-01,23.62,2.06,7.97,13.59,AFL
2020-08-01,23.62,2.06,7.97,13.59,AFL
2020-09-01,,,,,AFL
2020-10-01,23.62,2.06,7.97,13.59,AFL
2020-11-01,,,,,AFL
2020-12-01,,,,,AFL
